auName,dayVaccinations,popID,DogsVaccinated
Population,4532,1241,5
Population,4532,1242,24
Population,4532,1243,24
Population,4532,1244,22
Population,4532,1245,25
Population,4532,1246,14
Population,4532,1247,1
Population,4532,1248,4
Population,4532,1249,17
Population,4532,1305,2
Population,4532,1306,24
Population,4532,1307,56
Population,4532,1308,24
Population,4532,1309,19
Population,4532,1370,9
Population,4532,1371,32
Population,4532,1372,21
Population,4532,1373,40
Population,4532,1436,14
Population,4532,1437,7
Population,4532,1438,14
Population,4535,2474,44
Population,4535,2475,27
Population,4535,2477,2
Population,4535,2501,1
Population,4535,2503,3
Population,4535,2506,4
Population,4535,2507,95
Population,4535,2508,56
Population,4535,2509,23
Population,4535,2510,19
Population,4535,2511,9
Population,4535,2537,6
Population,4535,2538,2
Population,4535,2543,11
Population,4535,2544,29
Population,4535,2547,38
Population,4535,2548,11
Population,4535,2574,1
Population,4535,2575,2
Population,4535,2582,3
Population,4535,2583,29
Population,4535,2584,1
Population,4535,2604,1
Population,4535,2605,2
Population,4535,2606,1
Population,4535,2616,2
Population,4535,2617,2
Population,4535,2618,13
Population,4535,2619,3
Population,4535,2634,1
Population,4535,2637,1
Population,4535,2647,16
Population,4535,2648,22
Population,4535,2649,13
Population,4535,2665,1
Population,4535,2675,10
Population,4535,2676,2
Population,4535,2677,13
Population,4535,2678,1
Population,4535,2698,9
Population,4535,2699,1
Population,4535,2715,12
Population,4536,2319,5
Population,4536,2320,5
Population,4536,2322,3
Population,4536,2362,1
Population,4536,2363,1
Population,4536,2365,1
Population,4536,2366,9
Population,4536,2367,1
Population,4536,2401,3
Population,4536,2402,4
Population,4536,2408,7
Population,4536,2409,12
Population,4536,2442,5
Population,4536,2443,2
Population,4536,2444,6
Population,4536,2449,3
Population,4536,2450,5
Population,4536,2480,5
Population,4536,2481,7
Population,4536,2482,4
Population,4536,2483,8
Population,4536,2486,2
Population,4536,2487,12
Population,4536,2488,2
Population,4536,2513,6
Population,4536,2514,4
Population,4536,2516,7
Population,4536,2517,30
Population,4536,2519,1
Population,4536,2520,15
Population,4536,2521,2
Population,4536,2549,3
Population,4536,2551,3
Population,4536,2552,29
Population,4536,2553,8
Population,4536,2556,2
Population,4536,2557,10
Population,4536,2586,11
Population,4536,2587,27
Population,4536,2588,33
Population,4536,2589,6
Population,4536,2591,25
Population,4536,2592,2
Population,4536,2622,4
Population,4536,2625,3
Population,4536,2626,97
Population,4536,2627,13
Population,4536,2628,8
Population,4536,2655,19
Population,4536,2656,72
Population,4536,2657,39
Population,4536,2658,5
Population,4536,2681,10
Population,4536,2683,1
Population,4536,2684,13
Population,4536,2685,12
Population,4537,2326,5
Population,4537,2327,4
Population,4537,2328,13
Population,4537,2368,1
Population,4537,2369,6
Population,4537,2370,13
Population,4537,2371,13
Population,4537,2372,7
Population,4537,2410,13
Population,4537,2411,11
Population,4537,2412,47
Population,4537,2413,10
Population,4537,2414,6
Population,4537,2452,9
Population,4537,2453,4
Population,4537,2454,15
Population,4537,2455,7
Population,4537,2456,5
Population,4537,2489,11
Population,4537,2490,12
Population,4537,2491,2
Population,4537,2492,21
Population,4537,2493,11
Population,4537,2494,17
Population,4537,2522,12
Population,4537,2523,5
Population,4537,2524,6
Population,4537,2526,8
Population,4537,2527,4
Population,4537,2558,6
Population,4537,2559,2
Population,4537,2560,34
Population,4537,2561,18
Population,4537,2562,9
Population,4537,2595,3
Population,4537,2596,10
Population,4537,2597,1
Population,4537,2598,12
Population,4537,2630,8
Population,4537,2631,15
Population,4537,2632,18
Population,4537,2660,1
Population,4537,2686,6
Population,4537,2687,5
Population,4537,2703,1
Population,4537,2704,10
Population,4537,2705,10
Population,4537,2706,4
Population,4537,2707,8
Population,4537,2718,9
Population,4537,2719,29
Population,4537,2720,5
Population,4537,2721,1
Population,4537,2727,6
Population,4537,2729,6
Population,4537,2730,13
Population,4537,2731,4
Population,4539,1536,3
Population,4539,1538,1
Population,4539,1539,7
Population,4539,1599,7
Population,4539,1601,7
Population,4539,1602,12
Population,4539,1663,3
Population,4539,1665,2
Population,4539,1719,2
Population,4539,1720,7
Population,4539,1721,1
Population,4539,1722,11
Population,4539,1723,2
Population,4539,1724,7
Population,4539,1725,1
Population,4539,1773,1
Population,4539,1775,6
Population,4539,1776,7
Population,4539,1779,10
Population,4539,1780,2
Population,4539,1781,3
Population,4539,1782,4
Population,4539,1783,2
Population,4539,1784,5
Population,4539,1832,5
Population,4539,1833,7
Population,4539,1834,2
Population,4539,1835,10
Population,4539,1838,3
Population,4539,1839,1
Population,4539,1841,5
Population,4539,1842,2
Population,4539,1887,11
Population,4539,1890,4
Population,4539,1891,2
Population,4539,1892,1
Population,4539,1894,3
Population,4539,1895,1
Population,4539,1896,8
Population,4539,1897,5
Population,4539,1898,9
Population,4539,1899,5
Population,4539,1900,3
Population,4539,1945,6
Population,4539,1947,22
Population,4539,1948,3
Population,4539,1950,1
Population,4539,1951,5
Population,4539,1953,1
Population,4539,1955,7
Population,4539,1957,11
Population,4539,1958,10
Population,4539,2001,4
Population,4539,2002,14
Population,4539,2004,8
Population,4539,2005,2
Population,4539,2006,18
Population,4539,2007,11
Population,4539,2008,5
Population,4539,2009,4
Population,4539,2010,3
Population,4539,2011,2
Population,4539,2012,4
Population,4539,2057,10
Population,4539,2058,9
Population,4539,2059,12
Population,4539,2060,12
Population,4539,2061,7
Population,4539,2062,13
Population,4539,2063,12
Population,4539,2065,5
Population,4539,2066,9
Population,4539,2068,2
Population,4539,2069,1
Population,4539,2070,3
Population,4539,2071,5
Population,4539,2113,4
Population,4539,2114,2
Population,4539,2115,1
Population,4539,2116,5
Population,4539,2117,14
Population,4539,2118,3
Population,4539,2119,10
Population,4539,2120,4
Population,4539,2121,4
Population,4539,2124,1
Population,4539,2125,6
Population,4539,2126,5
Population,4539,2166,7
Population,4539,2167,2
Population,4539,2168,3
Population,4539,2169,4
Population,4539,2170,2
Population,4539,2171,3
Population,4539,2172,5
Population,4539,2173,6
Population,4539,2174,7
Population,4539,2175,1
Population,4539,2176,2
Population,4539,2177,5
Population,4539,2179,1
Population,4539,2219,1
Population,4539,2220,4
Population,4539,2221,6
Population,4539,2222,5
Population,4539,2224,1
Population,4539,2226,14
Population,4539,2227,8
Population,4539,2228,17
Population,4539,2229,1
Population,4539,2230,3
Population,4539,2231,1
Population,4539,2273,10
Population,4539,2274,2
Population,4539,2275,3
Population,4539,2276,4
Population,4539,2278,4
Population,4539,2279,3
Population,4539,2280,4
Population,4539,2281,4
Population,4539,2321,3
Population,4539,2323,4
Population,4539,2324,2
Population,4539,2325,13
Population,4542,557,2
Population,4542,558,1
Population,4542,604,16
Population,4542,605,12
Population,4542,606,18
Population,4542,654,5
Population,4542,655,5
Population,4542,656,14
Population,4542,657,12
Population,4542,658,23
Population,4542,659,4
Population,4542,706,2
Population,4542,707,5
Population,4542,708,15
Population,4542,709,2
Population,4542,710,45
Population,4542,711,16
Population,4542,712,15
Population,4542,713,3
Population,4542,760,1
Population,4542,761,3
Population,4542,762,7
Population,4542,763,18
Population,4542,764,5
Population,4542,765,7
Population,4542,766,3
Population,4542,767,4
Population,4542,768,6
Population,4542,817,3
Population,4542,819,5
Population,4542,820,4
Population,4542,822,8
Population,4543,824,1
Population,4543,825,8
Population,4543,826,10
Population,4543,828,2
Population,4543,882,6
Population,4543,883,15
Population,4543,884,12
Population,4543,885,24
Population,4543,886,3
Population,4543,887,8
Population,4543,942,21
Population,4543,943,19
Population,4543,944,2
Population,4543,946,9
Population,4543,999,33
Population,4543,1000,71
Population,4543,1001,15
Population,4543,1002,13
Population,4543,1003,14
Population,4543,1005,6
Population,4543,1006,6
Population,4543,1007,1
Population,4543,1057,38
Population,4543,1058,21
Population,4543,1059,13
Population,4543,1060,1
Population,4543,1061,14
Population,4543,1115,14
Population,4543,1117,17
Population,4544,875,3
Population,4544,876,3
Population,4544,877,3
Population,4544,878,3
Population,4544,879,3
Population,4544,880,7
Population,4544,881,3
Population,4544,935,7
Population,4544,936,6
Population,4544,937,11
Population,4544,938,3
Population,4544,939,5
Population,4544,940,2
Population,4544,941,12
Population,4544,995,9
Population,4544,996,20
Population,4544,997,14
Population,4544,998,6
Population,4544,1054,8
Population,4544,1055,1
Population,4544,1056,16
Population,4544,1111,4
Population,4544,1112,7
Population,4544,1113,4
Population,4544,1114,1
Population,4544,1116,8
Population,4544,1118,9
Population,4544,1174,8
Population,4544,1175,3
Population,4544,1176,7
Population,4544,1177,10
Population,4544,1178,7
Population,4544,1179,4
Population,4544,1180,3
Population,4544,1236,2
Population,4544,1237,8
Population,4544,1238,11
Population,4544,1239,11
Population,4544,1240,12
Population,4544,1300,1
Population,4544,1301,5
Population,4544,1302,7
Population,4544,1303,14
Population,4544,1304,12
Population,4544,1366,8
Population,4544,1367,3
Population,4544,1368,9
Population,4544,1369,8
Population,4545,1235,8
Population,4545,1298,14
Population,4545,1299,6
Population,4545,1361,1
Population,4545,1362,11
Population,4545,1363,7
Population,4545,1364,2
Population,4545,1365,7
Population,4545,1426,20
Population,4545,1427,16
Population,4545,1428,15
Population,4545,1429,1
Population,4545,1489,3
Population,4545,1490,17
Population,4545,1491,32
Population,4545,1552,2
Population,4545,1553,18
Population,4545,1554,43
Population,4545,1615,18
Population,4545,1616,34
Population,4545,1677,4
Population,4545,1737,13
Population,4546,1250,34
Population,4546,1310,8
Population,4546,1311,20
Population,4546,1312,22
Population,4546,1313,26
Population,4546,1314,16
Population,4546,1374,11
Population,4546,1375,22
Population,4546,1376,11
Population,4546,1377,17
Population,4546,1378,10
Population,4546,1379,1
Population,4546,1439,9
Population,4546,1440,12
Population,4546,1441,24
Population,4546,1442,13
Population,4546,1443,8
Population,4546,1444,26
Population,4546,1506,6
Population,4546,1507,8
Population,4546,1508,5
Population,4549,125,1
Population,4549,145,1
Population,4549,148,8
Population,4549,179,25
Population,4549,180,3
Population,4549,181,3
Population,4549,182,8
Population,4549,183,1
Population,4549,221,21
Population,4549,222,4
Population,4549,223,5
Population,4549,224,20
Population,4549,225,4
Population,4549,265,3
Population,4549,266,11
Population,4549,267,12
Population,4549,268,2
Population,4549,270,12
Population,4549,311,2
Population,4549,312,6
Population,4549,313,1
Population,4549,358,2
Population,4549,359,3
Population,4550,226,2
Population,4550,227,14
Population,4550,271,1
Population,4550,272,41
Population,4550,273,4
Population,4550,315,2
Population,4550,316,5
Population,4550,317,2
Population,4550,318,12
Population,4550,319,20
Population,4550,320,2
Population,4550,362,4
Population,4550,363,5
Population,4550,364,3
Population,4550,365,10
Population,4550,366,6
Population,4550,367,11
Population,4550,368,2
Population,4550,410,3
Population,4550,411,7
Population,4550,412,4
Population,4550,413,12
Population,4550,414,2
Population,4550,416,1
Population,4550,417,3
Population,4550,452,1
Population,4550,455,4
Population,4550,456,22
Population,4550,457,6
Population,4550,458,8
Population,4550,459,6
Population,4550,499,6
Population,4550,500,9
Population,4550,502,3
Population,4550,546,2
Population,4551,1492,46
Population,4551,1493,8
Population,4551,1555,129
Population,4551,1556,37
Population,4551,1557,15
Population,4551,1617,182
Population,4551,1618,149
Population,4551,1619,30
Population,4551,1620,13
Population,4551,1678,16
Population,4551,1679,173
Population,4551,1680,181
Population,4551,1681,90
Population,4551,1738,45
Population,4551,1739,118
Population,4551,1741,17
Population,4592,6,53
Population,4592,7,6
Population,4592,10,3
Population,4592,13,6
Population,4592,15,4
Population,4592,16,3
Population,4592,17,4
Population,4592,18,1
Population,4592,19,10
Population,4592,20,17
Population,4592,21,40
Population,4592,22,144
Population,4592,23,39
Population,4592,24,21
Population,4592,25,5
Population,4592,28,6
Population,4592,30,9
Population,4592,31,31
Population,4592,32,19
Population,4592,33,7
Population,4592,34,9
Population,4592,35,37
Population,4592,36,1
Population,4592,37,3
Population,4592,38,21
Population,4592,39,65
Population,4592,40,25
Population,4592,41,9
Population,4592,42,1
Population,4592,46,7
Population,4592,50,30
Population,4592,51,56
Population,4592,52,71
Population,4592,53,8
Population,4592,54,12
Population,4592,55,9
Population,4592,57,3
Population,4592,58,20
Population,4592,59,5
Population,4592,60,2
Population,4592,68,69
Population,4592,69,19
Population,4592,70,17
Population,4592,71,10
Population,4592,72,14
Population,4592,73,13
Population,4592,74,15
Population,4592,75,5
Population,4592,77,2
Population,4592,79,5
Population,4592,84,7
Population,4592,85,3
Population,4592,86,33
Population,4592,87,12
Population,4592,88,3
Population,4592,90,2
Population,4592,91,8
Population,4592,94,1
Population,4592,95,15
Population,4592,98,11
Population,4592,100,48
Population,4592,101,30
Population,4592,104,32
Population,4592,105,17
Population,4592,106,40
Population,4592,107,4
Population,4592,108,11
Population,4592,112,23
Population,4592,113,21
Population,4592,114,30
Population,4592,115,35
Population,4592,118,15
Population,4592,119,48
Population,4592,120,21
Population,4592,121,85
Population,4592,122,28
Population,4592,123,1
Population,4592,129,2
Population,4592,130,12
Population,4592,131,23
Population,4592,133,30
Population,4592,136,33
Population,4592,137,67
Population,4592,138,27
Population,4592,139,32
Population,4592,140,61
Population,4592,141,3
Population,4592,142,2
Population,4592,153,16
Population,4592,154,1
Population,4592,155,36
Population,4592,156,15
Population,4592,159,26
Population,4592,162,2
Population,4592,163,2
Population,4592,165,4
Population,4592,167,4
Population,4592,168,35
Population,4592,169,3
Population,4592,170,2
Population,4592,172,4
Population,4592,173,18
Population,4592,174,10
Population,4592,192,1
Population,4592,193,9
Population,4592,194,38
Population,4592,195,55
Population,4592,196,11
Population,4592,197,2
Population,4592,198,3
Population,4592,201,18
Population,4592,202,20
Population,4592,203,5
Population,4592,204,4
Population,4592,205,5
Population,4592,206,21
Population,4592,207,9
Population,4592,208,5
Population,4592,210,5
Population,4592,213,9
Population,4592,214,2
Population,4592,235,3
Population,4592,236,2
Population,4592,237,4
Population,4592,238,11
Population,4592,239,18
Population,4592,240,2
Population,4592,241,4
Population,4592,243,3
Population,4592,244,14
Population,4592,245,7
Population,4592,246,7
Population,4592,247,17
Population,4592,248,5
Population,4592,249,5
Population,4592,256,5
Population,4592,261,4
Population,4592,281,3
Population,4592,282,17
Population,4592,283,1
Population,4592,285,2
Population,4592,286,1
Population,4592,287,3
Population,4592,288,4
Population,4592,290,9
Population,4592,291,3
Population,4592,292,21
Population,4592,293,34
Population,4592,294,7
Population,4592,295,1
Population,4592,297,5
Population,4592,330,2
Population,4592,332,1
Population,4592,333,3
Population,4592,336,7
Population,4592,338,55
Population,4592,339,31
Population,4592,340,32
Population,4592,341,50
Population,4592,342,48
Population,4592,343,1
Population,4592,377,1
Population,4592,382,7
Population,4592,385,16
Population,4592,386,72
Population,4592,387,40
Population,4592,388,9
Population,4592,424,1
Population,4592,429,1
Population,4592,430,13
Population,4592,431,13
Population,4592,432,42
Population,4592,433,30
Population,4592,434,18
Population,4592,468,1
Population,4592,469,1
Population,4592,470,2
Population,4592,474,15
Population,4592,475,3
Population,4592,477,5
Population,4592,503,8
Population,4592,513,4
Population,4592,514,2
Population,4592,515,2
Population,4592,516,17
Population,4592,517,1
Population,4592,518,13
Population,4592,519,13
Population,4592,520,6
Population,4592,521,9
Population,4592,522,11
Population,4592,523,4
Population,4592,548,4
Population,4592,549,1
Population,4592,561,2
Population,4592,562,28
Population,4592,563,8
Population,4592,564,20
Population,4592,565,5
Population,4592,566,16
Population,4592,567,27
Population,4592,568,8
Population,4592,569,2
Population,4592,570,1
Population,4592,574,4
Population,4592,594,4
Population,4592,595,13
Population,4592,596,6
Population,4592,597,5
Population,4592,612,8
Population,4592,613,16
Population,4592,614,45
Population,4592,615,23
Population,4592,616,1
Population,4592,617,1
Population,4592,618,1
Population,4592,619,4
Population,4592,620,2
Population,4592,621,2
Population,4592,624,3
Population,4592,625,3
Population,4592,645,3
Population,4592,646,6
Population,4592,647,6
Population,4592,648,5
Population,4592,649,5
Population,4592,650,3
Population,4592,664,6
Population,4592,665,30
Population,4592,666,19
Population,4592,667,7
Population,4592,668,5
Population,4592,669,11
Population,4592,670,2
Population,4592,671,2
Population,4592,672,3
Population,4592,673,3
Population,4592,676,1
Population,4592,677,1
Population,4592,698,2
Population,4592,699,11
Population,4592,700,25
Population,4592,701,9
Population,4592,702,3
Population,4592,703,21
Population,4592,704,5
Population,4592,719,10
Population,4592,720,19
Population,4592,721,15
Population,4592,722,4
Population,4592,723,4
Population,4592,725,5
Population,4592,726,10
Population,4592,728,6
Population,4592,731,2
Population,4592,732,7
Population,4592,733,8
Population,4592,734,6
Population,4592,753,3
Population,4592,754,1
Population,4592,755,11
Population,4592,756,14
Population,4592,757,6
Population,4592,758,11
Population,4592,759,5
Population,4592,776,4
Population,4592,777,4
Population,4592,778,5
Population,4592,779,12
Population,4592,780,2
Population,4592,781,4
Population,4592,785,5
Population,4592,787,2
Population,4592,788,9
Population,4592,789,4
Population,4592,790,12
Population,4592,791,7
Population,4592,792,7
Population,4592,793,2
Population,4592,808,9
Population,4592,809,4
Population,4592,810,6
Population,4592,811,6
Population,4592,812,24
Population,4592,813,43
Population,4592,814,1
Population,4592,815,8
Population,4592,840,5
Population,4592,841,4
Population,4592,842,9
Population,4592,843,26
Population,4592,844,10
Population,4592,847,22
Population,4592,848,13
Population,4592,849,17
Population,4592,850,7
Population,4592,851,10
Population,4592,866,3
Population,4592,867,2
Population,4592,868,9
Population,4592,869,2
Population,4592,870,37
Population,4592,871,17
Population,4592,872,17
Population,4592,873,15
Population,4592,874,1
Population,4592,896,1
Population,4592,898,2
Population,4592,900,2
Population,4592,901,15
Population,4592,902,38
Population,4592,903,20
Population,4592,904,4
Population,4592,905,1
Population,4592,906,2
Population,4592,907,5
Population,4592,908,7
Population,4592,909,1
Population,4592,911,3
Population,4592,927,3
Population,4592,928,6
Population,4592,929,11
Population,4592,930,96
Population,4592,931,9
Population,4592,933,14
Population,4592,934,4
Population,4592,951,2
Population,4592,952,7
Population,4592,953,10
Population,4592,954,6
Population,4592,955,3
Population,4592,956,5
Population,4592,957,12
Population,4592,958,8
Population,4592,959,19
Population,4592,960,10
Population,4592,961,5
Population,4592,962,23
Population,4592,963,35
Population,4592,964,13
Population,4592,965,8
Population,4592,967,1
Population,4592,968,4
Population,4592,970,1
Population,4592,985,9
Population,4592,986,24
Population,4592,987,9
Population,4592,988,38
Population,4592,1010,1
Population,4592,1011,20
Population,4592,1012,26
Population,4592,1013,20
Population,4592,1014,8
Population,4592,1015,5
Population,4592,1016,3
Population,4592,1017,11
Population,4592,1018,50
Population,4592,1019,60
Population,4592,1020,26
Population,4592,1021,15
Population,4592,1022,21
Population,4592,1027,11
Population,4592,1041,5
Population,4592,1042,1
Population,4592,1043,8
Population,4592,1044,11
Population,4592,1045,8
Population,4592,1068,1
Population,4592,1069,3
Population,4592,1070,2
Population,4592,1071,10
Population,4592,1072,2
Population,4592,1073,2
Population,4592,1074,2
Population,4592,1075,6
Population,4592,1076,14
Population,4592,1077,56
Population,4592,1078,2
Population,4592,1098,8
Population,4592,1099,7
Population,4592,1100,3
Population,4592,1126,1
Population,4592,1129,4
Population,4592,1130,3
Population,4592,1132,1
Population,4592,1191,2
Population,4592,1192,1
Population,4592,1253,5
Population,4592,1254,1
Population,4592,1255,3
Population,4592,1258,3
Population,4592,1317,1
Population,4592,1318,2
Population,4592,1320,1
Population,4592,1321,2
Population,4594,361,3
Population,4594,407,2
Population,4594,448,1
Population,4594,450,2
Population,4594,494,6
Population,4594,497,2
Population,4594,498,1
Population,4594,538,2
Population,4594,539,4
Population,4594,540,17
Population,4594,541,4
Population,4594,542,10
Population,4594,543,5
Population,4594,544,2
Population,4594,545,2
Population,4594,587,6
Population,4594,588,13
Population,4594,590,7
Population,4594,591,2
Population,4594,592,5
Population,4594,638,2
Population,4594,639,6
Population,4594,640,34
Population,4594,641,43
Population,4594,642,3
Population,4594,643,22
Population,4594,644,6
Population,4594,691,2
Population,4594,692,3
Population,4594,693,2
Population,4594,694,2
Population,4594,695,4
Population,4594,747,5
Population,4594,749,2
Population,4594,750,2
Population,4594,803,4
Population,4594,804,3
Population,4594,806,10
Population,4594,865,1
Population,4594,923,1
Population,4594,924,2
Population,4594,926,1
Population,4594,982,4
Population,4594,983,26
Population,4594,1102,3
Population,4594,1104,2
Population,4594,1160,4
Population,4594,1161,7
Population,4594,1162,5
Population,4594,1163,2
Population,4594,1165,8
Population,4594,1166,12
Population,4594,1167,6
Population,4594,1168,5
Population,4594,1222,3
Population,4594,1223,8
Population,4594,1224,3
Population,4594,1225,2
Population,4594,1226,5
Population,4594,1227,21
Population,4594,1228,42
Population,4594,1229,49
Population,4594,1230,26
Population,4594,1231,8
Population,4594,1290,3
Population,4594,1291,17
Population,4594,1292,17
Population,4594,1293,11
Population,4594,1294,47
Population,4594,1354,19
Population,4594,1355,5
Population,4594,1356,12
Population,4594,1357,3
Population,4594,1421,1
Population,4625,260,4
Population,4625,262,9
Population,4625,263,9
Population,4625,305,10
Population,4625,306,3
Population,4625,307,2
Population,4625,308,9
Population,4625,309,9
Population,4625,310,2
Population,4625,350,1
Population,4625,352,3
Population,4625,353,5
Population,4625,354,5
Population,4625,356,12
Population,4625,396,9
Population,4625,440,1
Population,4625,441,2
Population,4625,442,7
Population,4625,483,8
Population,4625,484,3
Population,4625,485,2
Population,4625,486,3
Population,4625,487,8
Population,4625,528,2
Population,4625,529,10
Population,4625,530,21
Population,4625,531,32
Population,4625,577,1
Population,4625,627,9
Population,4625,628,9
Population,4625,932,15
Population,4625,989,18
Population,4625,990,19
Population,4625,991,13
Population,4625,992,3
Population,4625,1046,19
Population,4625,1047,41
Population,4625,1048,41
Population,4625,1049,17
Population,4625,1050,44
Population,4625,1051,6
Population,4625,1052,7
Population,4625,1105,10
Population,4625,1106,23
Population,4625,1107,1
Population,4625,1108,11
Population,4625,1109,12
Population,4625,1110,6
Population,4625,1169,7
Population,4625,1170,6
Population,4625,1171,10
Population,4625,1172,10
Population,4625,1173,10
Population,4625,1232,4
Population,4625,1233,20
Population,4625,1234,6
Population,4625,1295,6
Population,4625,1296,9
Population,4625,1297,6
Population,4625,1358,2
Population,4625,1359,54
Population,4625,1360,9
Population,4625,1416,1
Population,4625,1417,9
Population,4625,1418,3
Population,4625,1419,6
Population,4625,1420,1
Population,4625,1422,7
Population,4625,1423,1
Population,4625,1424,10
Population,4625,1425,6
Population,4625,1478,2
Population,4625,1479,1
Population,4625,1480,2
Population,4625,1481,5
Population,4625,1482,4
Population,4625,1483,8
Population,4625,1484,3
Population,4625,1485,10
Population,4625,1486,7
Population,4625,1487,5
Population,4625,1488,1
Population,4625,1540,3
Population,4625,1541,1
Population,4625,1542,2
Population,4625,1543,4
Population,4625,1546,8
Population,4625,1547,17
Population,4625,1548,19
Population,4625,1549,77
Population,4625,1550,32
Population,4625,1551,5
Population,4625,1604,2
Population,4625,1605,2
Population,4625,1607,6
Population,4625,1609,15
Population,4625,1610,23
Population,4625,1611,16
Population,4625,1612,3
Population,4625,1613,20
Population,4625,1614,12
Population,4625,1667,2
Population,4625,1668,4
Population,4625,1671,2
Population,4625,1672,7
Population,4625,1673,9
Population,4625,1674,5
Population,4625,1675,4
Population,4625,1676,14
Population,4625,1730,11
Population,4625,1732,6
Population,4625,1733,5
Population,4625,1735,4
Population,4625,1790,6
Population,4625,1791,1
Population,4655,629,15
Population,4655,630,11
Population,4655,681,13
Population,4655,682,8
Population,4655,683,4
Population,4655,684,1
Population,4655,737,3
Population,4655,738,4
Population,4655,739,1
Population,4655,740,3
Population,4655,794,10
Population,4655,795,6
Population,4655,799,9
Population,4655,852,9
Population,4655,853,62
Population,4655,854,35
Population,4655,857,17
Population,4655,858,7
Population,4655,914,13
Population,4655,915,24
Population,4655,916,10
Population,4655,917,9
Population,4655,918,13
Population,4655,973,3
Population,4655,974,3
Population,4655,1030,2
Population,4655,1031,3
Population,4655,1032,1
Population,4655,1035,2
Population,4655,1089,2
Population,4655,1092,1
Population,4655,1093,3
Population,4655,1145,18
Population,4655,1154,1
Population,4655,1155,6
Population,4655,1209,2
Population,4655,1210,15
Population,4655,1213,1
Population,4655,1214,3
Population,4655,1216,2
Population,4655,1217,3
Population,4655,1271,13
Population,4655,1272,33
Population,4655,1273,5
Population,4655,1275,2
Population,4655,1277,2
Population,4655,1278,6
Population,4655,1279,2
Population,4655,1281,9
Population,4655,1333,8
Population,4655,1334,1
Population,4655,1335,3
Population,4655,1336,3
Population,4655,1339,3
Population,4655,1340,3
Population,4655,1342,1
Population,4655,1343,1
Population,4655,1344,2
Population,4655,1396,6
Population,4655,1397,6
Population,4655,1398,7
Population,4655,1399,5
Population,4655,1400,1
Population,4655,1401,3
Population,4655,1407,1
Population,4655,1411,1
Population,4655,1462,3
Population,4655,1463,8
Population,4655,1465,10
Population,4655,1466,6
Population,4655,1469,2
Population,4655,1471,5
Population,4655,1472,4
Population,4655,1473,1
Population,4655,1474,3
Population,4655,1475,5
Population,4655,1476,3
Population,4655,1524,8
Population,4655,1526,5
Population,4655,1527,4
Population,4655,1528,1
Population,4655,1530,4
Population,4655,1532,1
Population,4655,1533,3
Population,4655,1535,1
Population,4655,1587,3
Population,4655,1588,2
Population,4655,1589,3
Population,4655,1590,5
Population,4655,1594,6
Population,4655,1597,2
Population,4655,1640,40
Population,4655,1641,12
Population,4655,1642,8
Population,4655,1643,2
Population,4655,1651,8
Population,4655,1652,8
Population,4655,1654,2
Population,4655,1655,4
Population,4655,1656,2
Population,4655,1698,21
Population,4655,1699,15
Population,4655,1700,5
Population,4655,1701,9
Population,4655,1702,8
Population,4655,1703,5
Population,4655,1710,2
Population,4655,1712,1
Population,4655,1715,2
Population,4655,1716,3
Population,4655,1758,20
Population,4655,1759,17
Population,4655,1760,15
Population,4655,1761,5
Population,4655,1762,9
Population,4655,1763,5
Population,4655,1771,7
Population,4655,1774,3
Population,4655,1777,16
Population,4655,1778,1
Population,4655,1817,11
Population,4655,1818,5
Population,4655,1819,8
Population,4655,1821,2
Population,4655,1822,11
Population,4655,1823,4
Population,4655,1824,23
Population,4655,1876,1
Population,4655,1877,3
Population,4655,1878,9
Population,4655,1881,4
Population,4655,1939,5
Population,4686,1084,2
Population,4686,1087,5
Population,4686,1137,8
Population,4686,1139,2
Population,4686,1143,4
Population,4686,1144,27
Population,4686,1146,29
Population,4686,1198,15
Population,4686,1200,5
Population,4686,1201,3
Population,4686,1202,1
Population,4686,1203,15
Population,4686,1204,1
Population,4686,1206,28
Population,4686,1207,29
Population,4686,1208,29
Population,4686,1259,6
Population,4686,1260,3
Population,4686,1261,1
Population,4686,1262,21
Population,4686,1263,14
Population,4686,1264,14
Population,4686,1265,17
Population,4686,1266,31
Population,4686,1267,1
Population,4686,1268,43
Population,4686,1269,16
Population,4686,1323,3
Population,4686,1324,6
Population,4686,1326,2
Population,4686,1327,10
Population,4686,1328,3
Population,4686,1329,12
Population,4686,1330,10
Population,4686,1388,11
Population,4686,1389,1
Population,4686,1390,5
Population,4686,1391,4
Population,4686,1392,1
Population,4686,1393,29
Population,4686,1394,48
Population,4686,1448,7
Population,4686,1449,28
Population,4686,1450,13
Population,4686,1451,9
Population,4686,1452,16
Population,4686,1453,12
Population,4686,1454,2
Population,4686,1455,2
Population,4686,1456,10
Population,4686,1457,7
Population,4686,1458,20
Population,4686,1459,22
Population,4686,1460,14
Population,4686,1461,3
Population,4686,1510,21
Population,4686,1511,33
Population,4686,1512,17
Population,4686,1513,26
Population,4686,1514,4
Population,4686,1515,4
Population,4686,1516,13
Population,4686,1517,7
Population,4686,1518,2
Population,4686,1519,13
Population,4686,1520,3
Population,4686,1521,7
Population,4686,1522,10
Population,4686,1523,9
Population,4686,1574,8
Population,4686,1575,3
Population,4686,1576,31
Population,4686,1577,27
Population,4686,1578,15
Population,4686,1579,16
Population,4686,1580,8
Population,4686,1581,1
Population,4686,1582,3
Population,4686,1583,12
Population,4686,1584,2
